system_id,poly_id,num_vars,polynomial
855,5,3,x0**15*x1**2*x2 + 5655 mod 32003*x0*x1**12*x2
855,6,3,x0**12*x2**4 + 18640 mod 32003*x1**2*x2**9
855,7,3,x1**2*x2**8 + 3912 mod 32003*x0**5*x1*x2**2
855,8,3,x0**8*x1**10 + 29369 mod 32003*x0**3*x2
855,9,3,x0**18 + 18689 mod 32003*x0*x1**7*x2**7
856,0,3,x0**4*x1**4*x2**11 + 15221 mod 32003*x0**3*x1**3*x2**13
856,1,3,x0**10*x1**8*x2**2 + 21204 mod 32003*x0**4*x1**5*x2 + 2151 mod 32003*x0**2*x2**4
856,2,3,x1*x2 + 18573 mod 32003*x0
856,3,3,x0**3*x2 + 22093 mod 32003*x1**2*x2**2 + 31753 mod 32003*x1**2
856,4,3,x0**3*x1**10*x2**3 + 23149 mod 32003*x0*x1**4*x2**7
857,0,3,x1**5*x2**6 + 2112 mod 32003*x0**3*x2**5
857,1,3,x0**7*x1**2*x2 + 28412 mod 32003*x0**3*x1*x2**5
857,2,3,x0**2*x1**13*x2**5 + 10378 mod 32003*x0**2*x1**2*x2**3
857,3,3,x0**7*x1**5 + 2664 mod 32003*x1**2*x2
858,0,3,x0**6*x1**4*x2**6 + 12302 mod 32003*x0**2
858,1,3,x0*x1**14*x2**5 + 27478 mod 32003*x1**2*x2**2
858,2,3,x0**3*x2**2 + 8243 mod 32003*x0**2*x2**3
858,3,3,x0**5*x1**5*x2**2 + 15459 mod 32003*x0**2*x1**9 + 22253 mod 32003*x0**5*x1**4*x2
858,4,3,x0**2*x1**3*x2**11 + 1696 mod 32003*x1
858,5,3,x0**10*x1**3*x2**3 + 31602 mod 32003*x0**4*x1**5*x2**3
858,6,3,x0**2*x2**9 + 26595 mod 32003*x1*x2
859,0,3,x0**5*x1**4*x2**7 + 18777 mod 32003*x2**3
859,1,3,x0**3*x1**14 + 30349 mod 32003*x1**7*x2 + 20956 mod 32003*x0*x1
859,2,3,x0**10*x1*x2 + 11549 mod 32003*x1**11 + 16195 mod 32003*x0**3*x1*x2**5
859,3,3,x0**9*x1**9 + 7952 mod 32003*x0**13*x1*x2**4 + 24224 mod 32003*x0**2*x1*x2**4
859,4,3,x1**3*x2**7 + 18159 mod 32003*x0**4*x1**2*x2
859,5,3,x0**3*x1**8*x2 + 23450 mod 32003*x1**3 + 1229 mod 32003*x0*x2**2
859,6,3,x0*x1**16 + 19610 mod 32003*x1**2*x2**3
859,7,3,x0**8*x1*x2**10 + 6368 mod 32003*x0**5*x2
859,8,3,x0**4*x1**10 + 1625 mod 32003*x0**8*x1**2 + 13709 mod 32003*x0**3*x2**3 + 1535 mod 32003*x2**4
860,0,3,x1**16*x2**3 + 5123 mod 32003*x0**4*x1 + 8930 mod 32003*x0
860,1,3,x0**3*x1**2*x2**12 + 4174 mod 32003*x0*x1**3*x2
860,2,3,x0**6*x1**8 + 9770 mod 32003*x0**3*x1*x2**2
860,3,3,x0*x1**6*x2**3 + 14273 mod 32003*x0**6*x1
860,4,3,x0**3*x1**6*x2 + 23516 mod 32003*x0
860,5,3,x0**8*x1**5*x2**3 + 27376 mod 32003*x0**4*x1**6*x2
860,6,3,x1**4*x2**14 + 29405 mod 32003*x0**3*x1**4*x2**2 + 852 mod 32003*x1**4*x2
860,7,3,x0**8*x1**8*x2**4 + 20702 mod 32003*x0**3*x2**3
861,0,3,x1*x2**10 + 23593 mod 32003*x1
861,1,3,x0**5*x1**8*x2**4 + 900 mod 32003*x0**6*x1**3*x2**7 + 15265 mod 32003*x1**2*x2**2
861,2,3,x0**2*x2**7 + 27579 mod 32003*x0**5
861,3,3,x0*x1**10*x2**7 + 18702 mod 32003*x0**14*x1**2
862,0,3,x0*x1**2*x2**8 + 24701 mod 32003*x0**2*x1*x2**2
862,1,3,x0*x1*x2**16 + 5327 mod 32003*x0*x1**3*x2**12
862,2,3,x0*x1**8 + 21549 mod 32003*x0**2*x1
862,3,3,x0**9*x1**7*x2**3 + 4838 mod 32003*x0**2*x1*x2**3
862,4,3,x0**7*x1**5 + 11739 mod 32003*x0**4*x2**7
863,0,3,x0*x1*x2**17 + 2022 mod 32003*x0**4*x1*x2**2
863,1,3,x0**11*x1**2*x2**3 + 19527 mod 32003*x0*x1*x2**14
863,2,3,x1**3*x2**12 + 21087 mod 32003*x0**3*x1**3*x2
863,3,3,x0**3*x1**5*x2**9 + 13628 mod 32003*x0**4*x1*x2**2
863,4,3,x0**5*x1**5*x2**8 + 4376 mod 32003*x0*x1**5*x2**2
863,5,3,x0**8*x1 + 14660 mod 32003*x0**6*x1*x2**2
863,6,3,x0**2*x2**4 + 8378 mod 32003*x1**3 + 16134 mod 32003*x2
863,7,3,x0**4 + 25855 mod 32003*x0*x1**3
863,8,3,x0*x2**16 + 17172 mod 32003*x1*x2
863,9,3,x0**13*x1**4*x2 + 26166 mod 32003*x0*x1**9 + 24992 mod 32003*x1**6
864,0,3,x0*x1**14*x2**2 + 1985 mod 32003*x0*x2**4
864,1,3,x0**3*x1*x2**11 + 20502 mod 32003*x0**2*x1**3*x2**3
864,2,3,x0**9*x1**3 + 18849 mod 32003*x0**3*x1**3*x2**4
864,3,3,x0**10*x1**7*x2**2 + 8637 mod 32003*x0*x1*x2**3
864,4,3,x0**8*x1*x2**7 + 19914 mod 32003*x0**3*x2
864,5,3,x1**12*x2**5 + 6185 mod 32003*x0**2*x1**4*x2
864,6,3,x1**5 + 22057 mod 32003*x2
864,7,3,x0**6*x1**11*x2**3 + 14502 mod 32003*x0*x1**6 + 23110 mod 32003*x0**3*x1*x2**2
865,0,3,x1**7*x2 + 15231 mod 32003*x0
865,1,3,x0**2*x1**3*x2**14 + 12291 mod 32003*x0**13*x2**3
865,2,3,x0*x1**7*x2**6 + 26172 mod 32003*x0**4*x1**2*x2**2
865,3,3,x0**6*x1**4*x2**5 + 591 mod 32003*x0**4*x1**3*x2**4 + 13405 mod 32003*x0**5*x1**2
865,4,3,x0*x2**14 + 8355 mod 32003*x1**4*x2**5
866,0,3,x0**4*x1**4*x2**3 + 16511 mod 32003*x0*x1*x2**2
866,1,3,x0**6*x1*x2**6 + 16254 mod 32003*x1**3*x2**9
866,2,3,x1**8 + 31274 mod 32003*x0**5*x2**3
866,3,3,x0**11*x1**4*x2 + 6393 mod 32003*x0**8*x1**3*x2**4 + 14233 mod 32003*x0**3*x1**4*x2**8
866,4,3,x0**2*x2**7 + 7757 mod 32003*x0*x1**4
866,5,3,x0**2*x1*x2**17 + 12473 mod 32003*x0*x1**4*x2**4 + 25256 mod 32003*x2**8
866,6,3,x0**5*x1**7*x2**5 + 20588 mod 32003*x0**4*x1**6*x2**6 + 31198 mod 32003*x0**4*x1**4 + 16598 mod 32003*x0**4*x1**2*x2
867,0,3,x0**8*x1**11 + 10954 mod 32003*x0**8*x1**2*x2**6 + 9105 mod 32003*x0**2
867,1,3,x0**3*x1**3*x2**8 + 17065 mod 32003*x0**3*x1*x2**8 + 11556 mod 32003*x0**3*x1**4
867,2,3,x0**3*x1**5*x2**10 + 6330 mod 32003*x0**10*x2**5
867,3,3,x0**2*x2**13 + 1882 mod 32003*x1**3*x2
867,4,3,x0**9*x1**4*x2**6 + 12935 mod 32003*x1**2*x2**13 + 8966 mod 32003*x0*x1**2*x2**2 + 17104 mod 32003*x2
867,5,3,x0**7*x1**6*x2**2 + 5026 mod 32003*x1*x2**2
867,6,3,x0**2*x1**4*x2**3 + 2137 mod 32003*x1*x2
868,0,3,x1**8*x2 + 23409 mod 32003*x0**3*x1**2
868,1,3,x0**9*x1**4*x2**4 + 23207 mod 32003*x0**3*x1**4*x2**3 + 15753 mod 32003*x0*x1*x2**5 + 26107 mod 32003*x0*x1**2*x2**2
868,2,3,x0**10*x1**6*x2**4 + 22603 mod 32003*x0**2*x1**4*x2**8
868,3,3,x0**11*x1**5*x2 + 31594 mod 32003*x0**10*x1**4*x2**3
868,4,3,x0**4*x1**3*x2 + 6109 mod 32003*x1**4*x2**4
868,5,3,x0**7*x1**3*x2**10 + 27803 mod 32003*x0**5*x1**7*x2**7 + 1779 mod 32003*x0*x1**3*x2**3
868,6,3,x0**13*x1**3 + 23438 mod 32003*x0**6*x2**10 + 30919 mod 32003*x0**5
868,7,3,x0**11*x1**4 + 163 mod 32003*x1
869,0,3,x0**6*x1**3*x2**10 + 24976 mod 32003*x1**4
869,1,3,x0**9*x1*x2**3 + 13604 mod 32003*x0*x1**2*x2
869,2,3,x0*x1**4*x2**7 + 3351 mod 32003*x0**5
869,3,3,x0**8*x1**4*x2**6 + 2093 mod 32003*x0**15*x1 + 26072 mod 32003*x0**7*x2**3 + 15439 mod 32003*x0**2
869,4,3,x0**4*x1**7*x2**7 + 11768 mod 32003*x0**12*x1*x2**2 + 1630 mod 32003*x2**8
869,5,3,x0**5*x1**12*x2**3 + 7172 mod 32003*x0
869,6,3,x0**8*x1*x2 + 8234 mod 32003*x0**5*x1**3*x2**2 + 23840 mod 32003*x0**6*x2**2
869,7,3,x0**3*x1**8*x2**5 + 7410 mod 32003*x0**6*x1*x2**4
870,0,3,x0**6*x2**10 + 17399 mod 32003*x1
870,1,3,x0**8*x1**4*x2**8 + 22561 mod 32003*x0*x1*x2
870,2,3,x0**12*x1**3*x2**4 + 29466 mod 32003*x0*x1
870,3,3,x0**4*x1**2*x2**10 + 29998 mod 32003*x0**3*x2**2
870,4,3,x0**6*x1**7*x2**5 + 19505 mod 32003*x0**5*x1**3*x2**3
870,5,3,x1**12*x2**6 + 17618 mod 32003*x0**6*x2**11 + 23602 mod 32003*x0**7*x1**6*x2 + 10669 mod 32003*x0*x1**4
870,6,3,x0**9*x1*x2 + 12818 mod 32003*x0**3 + 10646 mod 32003*x1
871,0,3,x0**2*x1**7*x2**6 + 24743 mod 32003*x0**7*x1**3 + 5465 mod 32003*x0*x1*x2**6
871,1,3,x0**2*x1**2*x2**5 + 19796 mod 32003*x0**3*x2**3
871,2,3,x0**4*x2**12 + 12970 mod 32003*x0**4*x1**3*x2**7
871,3,3,x0**6*x2**9 + 25899 mod 32003*x0*x2 + 8309 mod 32003*x1
871,4,3,x0**9*x1*x2**4 + 22783 mod 32003*x0**8*x1
871,5,3,x1**4*x2**12 + 23711 mod 32003*x0*x1*x2
871,6,3,x0**18 + 2117 mod 32003*x1**5*x2**8 + 26362 mod 32003*x0**2*x1**2
871,7,3,x0**3*x1**12*x2**3 + 1490 mod 32003*x0**8*x1**2*x2**4
872,0,3,x0**5*x1**13*x2 + 23590 mod 32003*x0**2*x1*x2**3
872,1,3,x1**5*x2**2 + 26698 mod 32003*x0**2
872,2,3,x0**7*x1**4*x2**2 + 8423 mod 32003*x0*x1**3
872,3,3,x0**7*x1**2*x2**8 + 27124 mod 32003*x0*x1**4 + 31974 mod 32003*x2
873,0,3,x0**3*x1**4*x2**2 + 18430 mod 32003*x0**2*x1*x2**4
873,1,3,x0**3*x1**3*x2**7 + 30661 mod 32003*x1**7
873,2,3,x0*x1**3*x2**12 + 587 mod 32003*x0*x1**11*x2**2
873,3,3,x0**6*x1**4*x2**3 + 11869 mod 32003*x0**4*x1**2*x2**5
873,4,3,x0**2*x1**9*x2**2 + 20083 mod 32003*x2**6
873,5,3,x1**5*x2**6 + 12479 mod 32003*x1**5*x2
873,6,3,x0**3*x1**10*x2 + 19000 mod 32003*x0**6
873,7,3,x0**3*x1**2*x2**4 + 31816 mod 32003*x1
873,8,3,x0**5*x1**11*x2 + 14257 mod 32003*x0
873,9,3,x0**5*x1**7*x2**3 + 28298 mod 32003*x0**3*x1
874,0,3,x0**6*x1**6*x2**3 + 10037 mod 32003*x0*x1
874,1,3,x0**9*x1**5*x2 + 5953 mod 32003*x0*x1**2*x2**3
874,2,3,x1**5*x2**14 + 3633 mod 32003*x0**12*x1*x2**2 + 27887 mod 32003*x0**10*x1**4 + 6007 mod 32003*x0**2*x1*x2
874,3,3,x0*x1**7*x2**10 + 19619 mod 32003*x0**4*x1**8*x2**3 + 28310 mod 32003*x1**4*x2**2
874,4,3,x0**2*x1**4 + 22183 mod 32003*x0*x2
874,5,3,x0**2*x1*x2 + 20366 mod 32003*x0**2*x1
874,6,3,x1*x2**4 + 29353 mod 32003*x1*x2**2
874,7,3,x0**10*x1**3*x2**5 + 24121 mod 32003*x0**2*x2**9
874,8,3,x0**11*x1**4*x2**5 + 23625 mod 32003*x2
874,9,3,x0*x1**2*x2**11 + 19055 mod 32003*x0**4*x1**7*x2 + 24997 mod 32003*x0**5*x1**5*x2**2
875,0,3,x0**6*x1**2*x2**9 + 28567 mod 32003*x0**3*x1
875,1,3,x0**2*x1**2*x2**13 + 12799 mod 32003*x0*x1**9*x2**3
875,2,3,x0*x1**6*x2**6 + 16913 mod 32003*x0**3*x1**4*x2
875,3,3,x0**3*x1**16 + 1923 mod 32003*x0*x1
875,4,3,x0**8*x1**6*x2 + 10851 mod 32003*x0**2*x1**10
875,5,3,x1**8*x2**10 + 28647 mod 32003*x0**4*x1**4*x2
875,6,3,x1**10 + 25240 mod 32003*x2**3
875,7,3,x0*x1**4*x2**7 + 4327 mod 32003*x0*x2
876,0,3,x0**8*x1**9*x2**3 + 6183 mod 32003*x0**4
876,1,3,x0**9*x1**2*x2**5 + 28106 mod 32003*x0**6*x1**9
876,2,3,x0**2*x1*x2**14 + 9162 mod 32003*x1**2
876,3,3,x0**5*x1**3*x2**10 + 6308 mod 32003*x0**3*x1*x2
877,0,3,x0**2*x1**10*x2**6 + 26129 mod 32003*x1*x2
877,1,3,x0**5*x1**3*x2 + 30672 mod 32003*x0**3*x1*x2
878,0,3,x0*x1*x2**17 + 30690 mod 32003*x0**2*x2**6
878,1,3,x0**4*x1**6*x2**8 + 13170 mod 32003*x0**5*x2**5 + 7865 mod 32003*x0**3*x1**2*x2**2
879,0,3,x0**2*x1**6*x2**5 + 9232 mod 32003*x0*x1**3*x2**4
879,1,3,x0**6*x1**10 + 27966 mod 32003*x0**5*x1*x2**4
880,0,3,x0*x2**2 + 11818 mod 32003*x1 + 22825 mod 32003*x2
880,1,3,x0*x1*x2**9 + 2788 mod 32003*x0**2*x2**4
880,2,3,x1**16 + 955 mod 32003*x0**8*x1**3*x2**2
880,3,3,x0**3*x1**6*x2**9 + 29610 mod 32003*x0**3*x1*x2**6
880,4,3,x0**3*x1**4*x2**4 + 4348 mod 32003*x1**2*x2**5
880,5,3,x0**2*x1**12*x2**4 + 21467 mod 32003*x1**10*x2**2
880,6,3,x0**4*x1**3*x2**5 + 2804 mod 32003*x0**2*x2**2
880,7,3,x0*x1**11*x2**8 + 24421 mod 32003*x0**5*x1**3*x2**5
880,8,3,x0**16*x2**3 + 4490 mod 32003*x0*x1**7*x2**3 + 29562 mod 32003*x1**2*x2
881,0,3,x0**2*x1**7*x2**10 + 27849 mod 32003*x2
881,1,3,x0**4*x1**5*x2**5 + 16329 mod 32003*x2**3
881,2,3,x0*x1**4*x2**2 + 1807 mod 32003*x1**3*x2
881,3,3,x1**17 + 19919 mod 32003*x0**9*x1**3*x2**3
881,4,3,x0**11*x1**4*x2 + 610 mod 32003*x0**6*x1*x2**6
882,0,3,x0**7*x2**11 + 16874 mod 32003*x0**7*x1**7*x2**2
882,1,3,x0**2*x1**6*x2**2 + 23666 mod 32003*x0**2*x2**2
882,2,3,x0**7*x1**11 + 25001 mod 32003*x0**6*x1*x2**6
882,3,3,x1**2*x2**3 + 31558 mod 32003*x0**2
882,4,3,x0**5*x1**9*x2**4 + 9421 mod 32003*x0**4*x1**4*x2**8 + 9691 mod 32003*x0**6*x1**3*x2**3
882,5,3,x0*x1**10 + 28357 mod 32003*x0**2*x1**2*x2
882,6,3,x0**6*x1**7 + 23315 mod 32003*x0**4*x1**6
882,7,3,x1**4*x2**10 + 180 mod 32003*x0
882,8,3,x0**2*x2**14 + 19187 mod 32003*x0**5*x1**3
882,9,3,x0**3*x1**7*x2 + 4252 mod 32003*x0**2*x1**6
883,0,3,x0**2*x1*x2**10 + 29734 mod 32003*x0**5*x1**2 + 1757 mod 32003*x0**3*x1**3
883,1,3,x0**2*x1**9*x2**3 + 17252 mod 32003*x0*x1**2*x2**5 + 22786 mod 32003*x1*x2
883,2,3,x0**4*x1**3*x2**8 + 26557 mod 32003*x1**7*x2**8 + 1356 mod 32003*x0**8*x1**2*x2 + 27265 mod 32003*x0**2*x1**2*x2**4
883,3,3,x0**6*x1 + 1753 mod 32003*x0**2*x1*x2
884,0,3,x0**2*x2**16 + 25011 mod 32003*x0*x1**4*x2**5
884,1,3,x0**8*x1**9 + 13309 mod 32003*x1
884,2,3,x0**3*x1**12*x2 + 14636 mod 32003*x0*x1
884,3,3,x0**2*x1**4*x2**9 + 15022 mod 32003*x0*x1*x2
884,4,3,x0**4*x2**7 + 26649 mod 32003*x1**2*x2
884,5,3,x0**4*x1**2 + 167 mod 32003*x1*x2
885,0,3,x0*x1*x2**9 + 31249 mod 32003*x0**4*x1**2*x2**3
885,1,3,x0**2*x1*x2**9 + 12251 mod 32003*x0**7
885,2,3,x2**5 + 17921 mod 32003*x2
885,3,3,x0**9*x1**6*x2**2 + 3776 mod 32003*x0**13*x1*x2**3 + 21937 mod 32003*x0**11*x2**3 + 8635 mod 32003*x0**6*x1**4*x2**4
885,4,3,x0**5*x1**2 + 20869 mod 32003*x0**2*x1*x2**3
885,5,3,x1**3*x2**15 + 21826 mod 32003*x0**2*x1
886,0,3,x0**4*x1**2*x2**11 + 6783 mod 32003*x0**3*x1*x2**5
886,1,3,x0*x1**2*x2**11 + 1921 mod 32003*x0**3*x1**6 + 9304 mod 32003*x0**3
886,2,3,x0**9*x1**3*x2**2 + 19654 mod 32003*x0**3*x1*x2
886,3,3,x0**2*x1**9*x2**6 + 10006 mod 32003*x0**3*x1**5 + 29036 mod 32003*x0*x1**2
886,4,3,x0*x1**2*x2**6 + 9660 mod 32003*x0**3*x1**4 + 14710 mod 32003*x0*x1**4*x2**2
886,5,3,x0**5*x1**10*x2**4 + 23049 mod 32003*x0**12*x1**3*x2**2
886,6,3,x0**7*x1**3*x2**6 + 4929 mod 32003*x1**10*x2**5 + 30670 mod 32003*x0*x1*x2**7
886,7,3,x1**5*x2**3 + 235 mod 32003*x0*x1**2
886,8,3,x0*x2**11 + 867 mod 32003*x1**3*x2 + 21928 mod 32003*x0**2
886,9,3,x0**9*x1**6*x2**2 + 28461 mod 32003*x0**14*x1**2 + 20844 mod 32003*x0*x1**3 + 28039 mod 32003*x0**2
887,0,3,x0**6*x1**5*x2**7 + 20992 mod 32003*x0*x1**4*x2**8 + 31036 mod 32003*x0**10*x2**2
887,1,3,x0**3*x1**11*x2 + 15016 mod 32003*x0**10*x1*x2
887,2,3,x0**2*x1**6 + 22345 mod 32003*x0*x1**5
887,3,3,x0**3*x1**15*x2 + 2546 mod 32003*x0**9*x1**2*x2**4
887,4,3,x0**9*x1**11 + 30447 mod 32003*x0*x1**11 + 3901 mod 32003*x0**2*x1*x2**2
888,0,3,x0**2*x1**7*x2**4 + 26000 mod 32003*x0**7*x1**2
888,1,3,x0**7*x1**4 + 22564 mod 32003*x1**5*x2**5
888,2,3,x0**15*x1**2*x2 + 23462 mod 32003*x0**5*x1**2*x2**5
888,3,3,x1
888,4,3,x0**9*x1**2*x2**3 + 15862 mod 32003*x0**3*x1**4*x2**3
889,0,3,x0*x1**12*x2**4 + 3641 mod 32003*x0**3*x1**3*x2**2
889,1,3,x0**2*x1**14*x2**2 + 6666 mod 32003*x0**2
889,2,3,x0**9*x1**5*x2**4 + 14469 mod 32003*x0**2*x1
889,3,3,x0**2*x1 + 30758 mod 32003*x2
890,0,3,x0**4*x1**7*x2**3 + 7713 mod 32003*x1
890,1,3,x0**15*x1*x2**2 + 12090 mod 32003*x1**7*x2**2
890,2,3,x0*x1**7*x2**3 + 12291 mod 32003*x2**9
891,0,3,x0**7*x1**2*x2**8 + 23006 mod 32003*x0**2*x1**2*x2
891,1,3,x0 + 31304 mod 32003*x1
891,2,3,x0**4*x1*x2**5 + 16846 mod 32003*x0**6*x1**2*x2 + 10857 mod 32003*x0**3*x1 + 24001 mod 32003*x0**2
891,3,3,x0**9*x1**3*x2**6 + 2152 mod 32003*x0**8*x1**4*x2**5 + 31664 mod 32003*x2**8
891,4,3,x0**9*x2**3 + 18081 mod 32003*x0**2*x1**8*x2 + 25761 mod 32003*x1**2*x2
892,0,3,x0**4*x1**8*x2**5 + 27079 mod 32003*x0**13*x1**2 + 18612 mod 32003*x0*x2**9
892,1,3,x0**4*x1**7 + 25417 mod 32003*x0**4*x1**5*x2
892,2,3,x0**8*x1**6*x2**3 + 31177 mod 32003*x2**3
892,3,3,x0**8*x1**2*x2**3 + 15896 mod 32003*x0**2*x1**2*x2**9
892,4,3,x0**5*x1*x2**5 + 6036 mod 32003*x2**4
892,5,3,x0*x1**10 + 26968 mod 32003*x1**2*x2**5
892,6,3,x0**10*x1*x2**2 + 4568 mod 32003*x0**6*x2**4 + 17428 mod 32003*x1**2
892,7,3,x0**5*x1**3*x2**5 + 8049 mod 32003*x0**3*x1**4*x2**2
892,8,3,x0**8*x1**3*x2**6 + 14408 mod 32003*x0*x1**5*x2**4
892,9,3,x0**14*x1*x2 + 21206 mod 32003*x1*x2**9 + 6064 mod 32003*x2
893,0,3,x0**11*x1**5*x2**2 + 20769 mod 32003*x0**2*x1**4*x2**5
893,1,3,x1**13*x2**4 + 8036 mod 32003*x0*x1**3*x2**8
893,2,3,x0**3*x1**11*x2**3 + 14035 mod 32003*x1**12*x2**3 + 15941 mod 32003*x1**3*x2**8
893,3,3,x0**11*x2**4 + 28182 mod 32003*x0*x1**3 + 9098 mod 32003*x2
893,4,3,x0*x1**2*x2**7 + 12010 mod 32003*x0*x2**4
893,5,3,x0**6*x1**3*x2**3 + 29194 mod 32003*x0**2*x1**3*x2**6 + 2573 mod 32003*x2
893,6,3,x0**2*x1**2*x2**11 + 28733 mod 32003*x0**11*x2 + 24383 mod 32003*x0*x1
893,7,3,x0**4*x1**5*x2**10 + 15821 mod 32003*x1**9
893,8,3,x1**2*x2**5 + 18546 mod 32003*x0**3*x1**2 + 8535 mod 32003*x2**4
894,0,3,x0*x1**5*x2**10 + 16038 mod 32003*x0**8*x1**5*x2 + 5857 mod 32003*x0**4*x2**4 + 12087 mod 32003*x0*x2**5
894,1,3,x0*x1**10 + 17040 mod 32003*x0**2*x1**2*x2**3
895,0,3,x0**12*x1**5*x2**3 + 27883 mod 32003*x0**4*x1**10 + 10742 mod 32003*x1**2*x2**9
895,1,3,x0**14*x1*x2**3 + 10689 mod 32003*x0**3*x2**8
896,0,3,x0**12*x2 + 264 mod 32003*x0*x1**2*x2**4
896,1,3,x0*x1**2 + 10896 mod 32003*x0*x1*x2
896,2,3,x0**5*x1**6*x2**7 + 7199 mod 32003*x0**8*x2**6 + 4475 mod 32003*x0**2*x1*x2**4 + 26381 mod 32003*x2**2
896,3,3,x0**10*x2**7 + 28761 mod 32003*x0**7*x1**5*x2**3
896,4,3,x0**9*x1**9*x2**2 + 27029 mod 32003*x0**3*x1**11*x2**4 + 24351 mod 32003*x0**10*x2**5
897,0,3,x2**7 + 25484 mod 32003*x0*x1**3*x2**2 + 24545 mod 32003*x2**2
897,1,3,x1*x2**7 + 16380 mod 32003*x0**3
897,2,3,x0**4*x1**3*x2**11 + 7595 mod 32003*x0**7*x1*x2**9 + 17155 mod 32003*x0*x1**5*x2**10
897,3,3,x0**10*x1**5*x2**5 + 4421 mod 32003*x0*x2**6
897,4,3,x0**8*x1**3*x2**3 + 4252 mod 32003*x1**3*x2**6
897,5,3,x0**2*x1**12*x2**2 + 11060 mod 32003*x0**2*x2**6
898,0,3,x0**5*x2**9 + 12420 mod 32003*x0**2*x1*x2**2
898,1,3,x1**16*x2**2 + 17717 mod 32003*x0**4*x1*x2**3
898,2,3,x0**3*x1**2*x2**10 + 30228 mod 32003*x0**3*x1**5*x2**6
898,3,3,x0**4*x1**7*x2**6 + 18518 mod 32003*x0*x1*x2
898,4,3,x0**6*x1**9*x2**2 + 13517 mod 32003*x0**3*x1*x2**6
898,5,3,x0**10*x1**5*x2**3 + 29232 mod 32003*x0**10*x1*x2**3
898,6,3,x0**8*x1**4*x2**4 + 29718 mod 32003*x0**7*x1**6*x2 + 15366 mod 32003*x0**2*x1**3*x2**7
899,0,3,x0*x1**2*x2**4 + 22607 mod 32003*x0**3*x2**2
899,1,3,x1**4*x2**5 + 4733 mod 32003*x0*x2
899,2,3,x0**12*x2**8 + 28068 mod 32003*x0*x1**6
899,3,3,x0**12*x1**2*x2**3 + 25079 mod 32003*x0**3*x1**2*x2**6
899,4,3,x0*x1**2*x2**7 + 2345 mod 32003*x2
899,5,3,x0**2*x1**4*x2**6 + 19187 mod 32003*x0*x1**2
900,0,3,x0**4*x1*x2**8 + 29072 mod 32003*x0*x1
900,1,3,x1**7 + 31337 mod 32003*x0*x1
900,2,3,x0**2*x1**10*x2**8 + 24454 mod 32003*x0**4*x1**2*x2**13 + 22473 mod 32003*x0**6*x1**2*x2**8
901,0,3,x0**4*x1**10*x2 + 1400 mod 32003*x0**4*x1**7*x2**3
901,1,3,x0*x1**2*x2**6 + 14140 mod 32003*x0**2
902,0,3,x0*x1**3*x2**10 + 2765 mod 32003*x0**3*x1**2
902,1,3,x0**16*x2**2 + 6521 mod 32003*x0*x2**2
902,2,3,x0**5*x1*x2**9 + 12624 mod 32003*x1*x2**6
902,3,3,x0**7*x1**8*x2**5 + 4348 mod 32003*x0**5*x1**3
902,4,3,x0**4*x1**6 + 31187 mod 32003*x1**7*x2 + 2030 mod 32003*x0**4*x2**3 + 2558 mod 32003*x0**2
903,0,3,x0**3*x1**14*x2**3 + 20790 mod 32003*x0**6*x1**4*x2**9 + 24377 mod 32003*x2**2
903,1,3,x0**4*x1**6*x2**4 + 23542 mod 32003*x0**6*x1**3*x2**3
903,2,3,x0**12*x1**6*x2**2 + 19269 mod 32003*x0**2*x1**2*x2**4
903,3,3,x0**3*x1**9 + 15585 mod 32003*x0**2*x1**3*x2**5
903,4,3,x0*x1**7*x2**5 + 29243 mod 32003*x0**3*x1**6*x2
903,5,3,x0*x1**13*x2**6 + 23546 mod 32003*x1**2*x2**6
903,6,3,x0**12*x1**2*x2**3 + 4624 mod 32003*x0**9*x1**2*x2
904,0,3,x0**8*x1**2*x2 + 26275 mod 32003*x1**3
904,1,3,x0**2*x1**4*x2**11 + 14327 mod 32003*x1**5*x2**2
904,2,3,x0*x1**2 + 16081 mod 32003*x0
905,0,3,x0**11*x1**5*x2 + 26955 mod 32003*x0**6*x1**5*x2**3 + 28565 mod 32003*x0**2*x2**6
905,1,3,x0**7*x1*x2**5 + 22150 mod 32003*x0**9*x1**3
905,2,3,x0*x1*x2**3 + 13163 mod 32003*x0*x1
905,3,3,x0**5*x1**10*x2**2 + 31735 mod 32003*x0*x1*x2**13
906,0,3,x0**3*x1**6*x2**3 + 11003 mod 32003*x2
906,1,3,x0**4*x1**3*x2**5 + 3817 mod 32003*x1*x2**7
906,2,3,x0*x1**10*x2**4 + 20733 mod 32003*x0**2
907,0,3,x0**12*x1**4*x2 + 30675 mod 32003*x1
907,1,3,x0**7*x1**5*x2**4 + 2696 mod 32003*x0*x1**5
907,2,3,x0**2*x2**15 + 15502 mod 32003*x0**4*x2**4
907,3,3,x0*x1**5*x2**6 + 10261 mod 32003*x2**5 + 17942 mod 32003*x1**2
907,4,3,x1**9*x2**6 + 31339 mod 32003*x1
907,5,3,x0**14*x1 + 31699 mod 32003*x0**3*x1**5*x2
907,6,3,x0*x1*x2**9 + 4941 mod 32003*x1**7*x2 + 21497 mod 32003*x0**3*x2**3 + 13113 mod 32003*x1
