system_id,poly_id,num_vars,polynomial
740,2,5,x1**3*x2*x3**5 + 18689 mod 32003*x0*x1*x2**2*x3
740,3,5,x2**5*x3**3*x4**2 + 630 mod 32003*x3**6*x4
740,4,5,x2**12 + 16147 mod 32003*x2**2
740,5,5,x1**2*x3**8*x4**9 + 12277 mod 32003*x1**2*x3**2*x4**12
740,6,5,x2**5*x4**5 + 129 mod 32003*x2
740,7,5,x1*x2**3*x3**10 + 8961 mod 32003*x1**2*x3**9 + 24015 mod 32003*x1**3*x3**2
740,8,5,x0*x1*x3**8*x4**4 + 14212 mod 32003*x0**4*x3**4 + 21047 mod 32003*x0*x3
740,9,5,x4**10 + 5728 mod 32003*x4**6
741,0,5,x3**10
741,1,5,x0**3*x1**6*x2**3*x3**2*x4**2 + 31860 mod 32003*x1*x2**4*x4**4 + 15694 mod 32003*x0**2*x1**4
741,2,5,x2**18 + 5328 mod 32003*x0**7*x2**4*x4**7 + 22714 mod 32003*x0**10*x2**2*x4**5
741,3,5,x0**7*x3**3*x4**3 + 29810 mod 32003*x0*x2**2*x3*x4**8
741,4,5,x1**18*x3 + 9756 mod 32003*x1**3*x3**2 + 4646 mod 32003*x1**2
741,5,5,x3**13*x4**3 + 22273 mod 32003*x1**7*x3*x4
741,6,5,x1
741,7,5,x0**2*x1**4*x4**10 + 9846 mod 32003*x1**7*x4**3
741,8,5,x0**12*x4 + 28371 mod 32003*x4
741,9,5,x0**3*x3**6 + 30105 mod 32003*x2
742,0,4,x2**18 + 8531 mod 32003*x2**16
742,1,4,x1**4*x2**13 + 264 mod 32003*x1*x2**13
742,2,4,x0**7*x1**8*x2*x3**2 + 6690 mod 32003*x0*x1**7*x2**5
742,3,4,x2**10*x3 + 9825 mod 32003*x1**3 + 16561 mod 32003*x1*x2
742,4,4,x1**9 + 19911 mod 32003*x1**6
742,5,4,x1**8*x2**12 + 3966 mod 32003*x1**16*x2**3
742,6,4,x0**20 + 28802 mod 32003*x0**19 + 20365 mod 32003*x0**15
742,7,4,x1*x2**11*x3**6 + 18168 mod 32003*x1**3*x2**2*x3**9 + 6203 mod 32003*x1**6*x2**5*x3**2 + 10934 mod 32003*x1**4*x2**3*x3**2
742,8,4,x3**14 + 14311 mod 32003*x3**7
742,9,4,x0**3*x1**7*x2**4 + 765 mod 32003*x0**4*x1**6*x2
743,0,4,x0**4*x1**6*x2**3*x3**7 + 19020 mod 32003*x0**4*x1*x2*x3**8 + 13727 mod 32003*x3**3
743,1,4,x2**7 + 6964 mod 32003*x2**4
743,2,4,x0*x3**10 + 6054 mod 32003*x0**4*x2**3*x3**3
743,3,4,x0**8*x1**2*x2**3 + 18857 mod 32003*x0*x2**3
743,4,4,x0**4*x3**13 + 25240 mod 32003*x0*x3
743,5,4,x0**3*x1**4*x2**5*x3**6 + 11925 mod 32003*x0**2*x1**8*x2*x3**6 + 26759 mod 32003*x0**2*x1**3*x2**5*x3**7 + 27371 mod 32003*x0**2*x1**3*x2 + 9924 mod 32003*x1*x3
743,6,4,x0*x1**2*x2**3*x3 + 16046 mod 32003*x0*x1**4
743,7,4,x2**10 + 29025 mod 32003*x2
743,8,4,x0**4*x1**4*x2**6 + 13612 mod 32003*x0*x1**2*x2**6 + 18808 mod 32003*x1**5 + 14545 mod 32003*x1
743,9,4,x1**6*x2**11 + 31955 mod 32003*x1*x2**14
744,0,4,x1**11*x3**5 + 26431 mod 32003*x1**12*x3**3 + 30993 mod 32003*x1*x3**4
744,1,4,x0*x1**3*x2*x3**5 + 23752 mod 32003*x0**2*x1**4*x2
744,2,4,x0**2*x1**3*x2**2*x3**7 + 26162 mod 32003*x0**2*x1**3*x3**6
744,3,4,x0**11 + 9459 mod 32003*x0**9
744,4,4,x1**13 + 21923 mod 32003*x1**3
744,5,4,x0**5*x3**13 + 8311 mod 32003*x0**14*x3**2
744,6,4,x0**2*x1**6*x2**4*x3**2 + 20737 mod 32003*x1**5*x3
744,7,4,x1**2*x2**8*x3**4 + 4321 mod 32003*x0**3*x2**4*x3**2
744,8,4,x1**8*x2**4 + 21869 mod 32003*x1**6*x2**5
744,9,4,x0**9*x1**9*x2*x3 + 17486 mod 32003*x0**9*x1**8*x2*x3**2 + 17987 mod 32003*x0**3*x1*x2**3*x3
745,0,5,x3**18 + 14110 mod 32003*x3**10 + 21954 mod 32003*x3**6
745,1,5,x3**20 + 10604 mod 32003*x3**13 + 30210 mod 32003*x3**2
745,2,5,x0*x2**9 + 30422 mod 32003*x0**2*x2**3 + 30841 mod 32003*x2**3
745,3,5,x1**11*x2**4*x3**5 + 29937 mod 32003*x1*x2**4*x3**9 + 4681 mod 32003*x0**2*x1**7*x3**2
745,4,5,x0*x2**10*x4**9 + 23196 mod 32003*x0**8*x2**3*x4**7 + 27841 mod 32003*x2**3
745,5,5,x1**18 + 15146 mod 32003*x1**15
745,6,5,x0**20 + 9042 mod 32003*x0**13
745,7,5,x3**7 + 24280 mod 32003*x3**4
745,8,5,x2**15*x4**2 + 18590 mod 32003*x2**14*x4
745,9,5,x1**11*x2**9 + 14041 mod 32003*x1**7
746,0,5,x3**14 + 15787 mod 32003*x3**5
746,1,5,x1**6*x2**4*x3*x4**9 + 12390 mod 32003*x1**5*x2**4*x3*x4**9 + 3658 mod 32003*x4
746,2,5,x1**13 + 24105 mod 32003*x1
746,3,5,x0**4*x1**2*x2**11 + 27298 mod 32003*x0**5*x1**7 + 11836 mod 32003*x0**2*x1*x2
746,4,5,x2**8*x4**10 + 656 mod 32003*x2**4
746,5,5,x0**2*x1**3*x2*x4**4 + 17960 mod 32003*x4
746,6,5,x0**12*x1**4*x2**2 + 31889 mod 32003*x0**4*x1**9*x2**3
746,7,5,x3**9 + 24088 mod 32003*x3**5
746,8,5,x1**5*x2*x4**6 + 21155 mod 32003*x0**3*x1*x2**2*x3 + 2959 mod 32003*x1
746,9,5,x0**5*x1**5*x2**3*x3*x4**2 + 4368 mod 32003*x0*x2*x4
747,0,3,x0*x2**3 + 24882 mod 32003*x0**3
747,1,3,x0**14 + 22976 mod 32003*x0**9*x2**5 + 20805 mod 32003*x2**3
747,2,3,x0**19*x1 + 19502 mod 32003*x0**9
747,3,3,x0**3*x1*x2**8 + 19790 mod 32003*x0*x1*x2
747,4,3,x2**5 + 8376 mod 32003*x2**2
747,5,3,x1**7*x2**2 + 31772 mod 32003*x1*x2**3
747,6,3,x1*x2**15 + 31754 mod 32003*x0**4*x1**7
747,7,3,x0**9*x2**2 + 18550 mod 32003*x0**6*x2**5 + 214 mod 32003*x2**2 + 15233 mod 32003*x2
747,8,3,x1**13*x2 + 14218 mod 32003*x1**10 + 21736 mod 32003*x1**4*x2**2 + 14777 mod 32003*x1*x2**4
747,9,3,x0**19 + 9265 mod 32003*x0
748,0,5,x1**3*x2**12 + 28640 mod 32003*x1**5*x2**2
748,1,5,x1**2*x2**2*x4 + 13510 mod 32003*x2
748,2,5,x1**8*x3**10 + 13727 mod 32003*x1**4*x2**5*x3**3
748,3,5,x1**14*x2**3*x4**2 + 18680 mod 32003*x2**3*x3**8*x4**6
748,4,5,x1**9*x3**6*x4**2 + 28379 mod 32003*x1**3*x4**4
748,5,5,x0**2*x1**5*x2**2*x4**3 + 16930 mod 32003*x0**5*x1**4*x4
748,6,5,x0**3*x3**7 + 27394 mod 32003*x0**7*x3
748,7,5,x0**11*x1*x2*x3**3*x4**3 + 14162 mod 32003*x1**2*x2**6*x3**4*x4**5 + 29354 mod 32003*x1**3*x3
748,8,5,x1**3*x2**13 + 28961 mod 32003*x1**5 + 23683 mod 32003*x1*x2 + 12541 mod 32003*x1
748,9,5,x1*x2**9*x4**3 + 978 mod 32003*x1**5*x2**2*x4**4
749,0,4,x0**4*x1**16 + 29993 mod 32003*x0**3*x1**8 + 24423 mod 32003*x1**2
749,1,4,x0**11*x3 + 15441 mod 32003*x0**2*x3**3
749,2,4,x0*x1**6*x3**8 + 25683 mod 32003*x0*x1**10*x3**3 + 9758 mod 32003*x0**4*x1 + 26302 mod 32003*x0**4
749,3,4,x2**14 + 12374 mod 32003*x2**6
749,4,4,x1**15 + 5868 mod 32003*x1**13
749,5,4,x3**16 + 27750 mod 32003*x3**11
749,6,4,x0**6*x1**4*x3 + 2269 mod 32003*x0**5*x1**3*x2**2*x3 + 17655 mod 32003*x2
749,7,4,x1**20 + 16646 mod 32003*x1**6
749,8,4,x0**8*x2*x3**9 + 18858 mod 32003*x0*x2**11 + 81 mod 32003*x3
749,9,4,x2**20 + 13425 mod 32003*x2**18
750,0,5,x2**10 + 10465 mod 32003*x2**7
750,1,5,x1*x2*x3**9*x4**7 + 13848 mod 32003*x1**2*x3**2
750,2,5,x3**5*x4 + 16337 mod 32003*x3*x4**2
750,3,5,x0**4*x1*x2*x4**3 + 7854 mod 32003*x0*x2**2*x4**3
750,4,5,x3**6
750,5,5,x2*x4**6 + 19512 mod 32003*x0
750,6,5,x1**2*x2**9*x3**6*x4 + 11073 mod 32003*x1**2*x2**3*x3**6 + 11625 mod 32003*x3**2*x4**2
750,7,5,x1**4*x2**6 + 5183 mod 32003*x1**2*x2**3
750,8,5,x2**15*x4**4 + 19449 mod 32003*x0**10*x4**2
750,9,5,x0**7*x1**3*x3*x4**8 + 1851 mod 32003*x0**2*x1*x2**2
751,0,4,x0**2 + 26495 mod 32003*x0
751,1,4,x0*x1**4*x2**4*x3**3 + 19714 mod 32003*x0**3*x1**2*x3**4
751,2,4,x0**11*x1**2 + 26998 mod 32003*x0**7*x1**4
751,3,4,x0**3*x3**4 + 23132 mod 32003*x0**5 + 13468 mod 32003*x0
751,4,4,x1**18 + 26491 mod 32003*x1**11
751,5,4,x2**2*x3**18 + 15417 mod 32003*x3**7
751,6,4,x0**14 + 17084 mod 32003*x0**2
751,7,4,x2**8*x3**2 + 24838 mod 32003*x2**5*x3**3
751,8,4,x0**18 + 12287 mod 32003*x2**3
751,9,4,x0**4*x1**3*x2**5*x3**8 + 20689 mod 32003*x0*x1**6*x2**4*x3**3
752,0,3,x1*x2**16 + 17451 mod 32003*x2**5
752,1,3,x0**2*x1**9*x2**3 + 30992 mod 32003*x0**7*x1**5
752,2,3,x2**6 + 7285 mod 32003*x2**3
752,3,3,x0**2 + 9284 mod 32003*x0
752,4,3,x0**12*x2**7 + 10579 mod 32003*x0*x1**11*x2
752,5,3,x1**12*x2**4 + 2034 mod 32003*x1**4*x2**10
752,6,3,x0**3*x1**13 + 17522 mod 32003*x0**9*x1
752,7,3,x1**19 + 9419 mod 32003*x1**12
752,8,3,x1**7*x2**6 + 31545 mod 32003*x1*x2**6
752,9,3,x2**17 + 28935 mod 32003*x2**9
753,0,4,x2**20 + 29346 mod 32003*x2**17 + 30025 mod 32003*x2**2
753,1,4,x0**7*x1**2*x3**3 + 14010 mod 32003*x0**3*x1*x3**2
753,2,4,x3**14 + 31978 mod 32003*x3**7
753,3,4,x1**19 + 9989 mod 32003*x1**14 + 10469 mod 32003*x1**10
753,4,4,x0**4*x1**9*x2**3*x3**3 + 9265 mod 32003*x0**10*x1**3*x2*x3
753,5,4,x0**3*x1**3*x2**12 + 10699 mod 32003*x0*x1**2*x2**2
753,6,4,x1**8*x2**6*x3**5 + 10452 mod 32003*x1**6*x2*x3**2
753,7,4,x0**3*x1**9*x3**7 + 5518 mod 32003*x1**7*x3**12
753,8,4,x0*x1*x2**6*x3**6 + 7726 mod 32003*x0**3*x1**4*x2*x3**2
753,9,4,x2**10*x3**10 + 16566 mod 32003*x2**5*x3**2
754,0,3,x0**6*x2**12 + 10546 mod 32003*x0**2
754,1,3,x0**5*x1**10 + 13231 mod 32003*x0**4*x1**3
754,2,3,x1**13 + 29013 mod 32003*x1**10
754,3,3,x0**20 + 28945 mod 32003*x0**10 + 27571 mod 32003*x0**5
754,4,3,x0**8 + 19074 mod 32003*x0**6
754,5,3,x0**4*x1**11 + 15700 mod 32003*x0**6*x1**4 + 8542 mod 32003*x0*x1**3
754,6,3,x1*x2**18 + 23936 mod 32003*x1**3*x2**3
754,7,3,x0**13*x1 + 24116 mod 32003*x0**10
754,8,3,x0**5*x2**10 + 21156 mod 32003*x2**2
754,9,3,x0**5*x2**11 + 27420 mod 32003*x0*x2**9
755,0,4,x0**7*x2**4*x3**4 + 21441 mod 32003*x0*x2**5*x3**5 + 29043 mod 32003*x0*x2**3*x3**7 + 7361 mod 32003*x0**5*x2
755,1,4,x0*x2**10*x3**4 + 10171 mod 32003*x0**6
755,2,4,x3**13 + 9354 mod 32003*x3**12
755,3,4,x1**18 + 6457 mod 32003*x1**12
755,4,4,x0**8*x3**11 + 29265 mod 32003*x0**2*x3**5
755,5,4,x0**6*x1**9*x2**5 + 26065 mod 32003*x0*x1**5
755,6,4,x1**3*x2**14 + 6859 mod 32003*x1*x2**2*x3**2
755,7,4,x1**12*x2**6 + 8760 mod 32003*x1**5*x2**7 + 17313 mod 32003*x1**11
755,8,4,x0*x1**14*x2*x3 + 26821 mod 32003*x1**6*x3
755,9,4,x1**13
756,0,3,x1*x2**6 + 27285 mod 32003*x2**3
756,1,3,x0*x1**10 + 13182 mod 32003*x1**10
756,2,3,x2**19 + 18297 mod 32003*x2**8 + 5887 mod 32003*x2**7
756,3,3,x0**9*x1**8*x2**2 + 1651 mod 32003*x1**2*x2**6
756,4,3,x0**10*x1*x2**7 + 19861 mod 32003*x0**2*x1**2*x2
756,5,3,x0*x1**3*x2**4 + 5182 mod 32003*x0**2*x2
756,6,3,x0**6*x1**8*x2**6 + 11064 mod 32003*x0**3*x2
756,7,3,x0**16*x1 + 12398 mod 32003*x0**9*x1**3 + 6953 mod 32003*x0**10*x1
756,8,3,x1**2*x2**5 + 28906 mod 32003*x1*x2**3
756,9,3,x0**19 + 27399 mod 32003*x0**3*x1*x2
757,0,5,x2**18*x3**2 + 22844 mod 32003*x2**3*x3**9
757,1,5,x1**19 + 3247 mod 32003*x1**6
757,2,5,x0**2*x3**10 + 10920 mod 32003*x0**5*x3**2
757,3,5,x0**4*x1**8*x2**5*x3 + 24838 mod 32003*x0**6*x1**2*x2**6*x3**2
757,4,5,x1**2*x2**5*x3**3*x4**7 + 16319 mod 32003*x1**9*x2*x3**2*x4**4 + 20428 mod 32003*x2**3*x4
757,5,5,x0**12*x3**5 + 19930 mod 32003*x0**3*x3**14 + 24209 mod 32003*x0**9*x3**2
757,6,5,x0**16*x1 + 15694 mod 32003*x0**3*x1**3*x3**8
757,7,5,x1*x2*x3**7*x4**2 + 123 mod 32003*x0*x3
757,8,5,x0**2*x1**3*x2**12*x3**2 + 1682 mod 32003*x1**2*x2
757,9,5,x1**2*x2**3*x4**5 + 19545 mod 32003*x0*x2
758,0,5,x2**13 + 29786 mod 32003*x2**6
758,1,5,x0*x1**4*x2*x3**4*x4 + 26059 mod 32003*x4
758,2,5,x1**13 + 9051 mod 32003*x1**12 + 28234 mod 32003*x1**9
758,3,5,x0**7*x1**4*x3**2 + 8843 mod 32003*x0*x2**3*x3**3
758,4,5,x0*x1**12 + 10612 mod 32003*x1**12
758,5,5,x0*x1**5*x2**2*x3*x4**4 + 26689 mod 32003*x0*x1**3*x3**4*x4**5
758,6,5,x1**2*x2**7*x4**8 + 150 mod 32003*x1**5*x2**8*x4**3
758,7,5,x1**4*x2**11*x3**2*x4 + 19135 mod 32003*x1**2*x3**8
758,8,5,x1**2*x3**12 + 4427 mod 32003*x1**7*x3**2*x4**4
758,9,5,x0**4*x3**3*x4**8 + 1634 mod 32003*x0*x1**7*x3**3
759,0,3,x2**20 + 21538 mod 32003*x2**13
759,1,3,x0**4*x1**6*x2**5 + 25493 mod 32003*x0**5*x1*x2**5
759,2,3,x1**13 + 918 mod 32003*x1**10 + 22996 mod 32003*x1**4
759,3,3,x2**12 + 28736 mod 32003*x2**10
759,4,3,x2**15 + 8222 mod 32003*x2**4
759,5,3,x1**20 + 3915 mod 32003*x1**11
759,6,3,x0**2*x1**2*x2**6 + 18769 mod 32003*x0*x1**4*x2**3
759,7,3,x2**20 + 23722 mod 32003*x2**19
759,8,3,x1**20 + 10279 mod 32003*x1**13
759,9,3,x0**7*x1**2*x2**8 + 9639 mod 32003*x1**2*x2**2
760,0,3,x0**3*x2**6 + 30570 mod 32003*x2**6
760,1,3,x1**13*x2**6 + 11924 mod 32003*x0
760,2,3,x0*x1**5*x2**2 + 28257 mod 32003*x0**2*x1**2 + 17301 mod 32003*x1**2
760,3,3,x0**7 + 2483 mod 32003*x0**2
760,4,3,x0**8*x1**4*x2**2 + 18699 mod 32003*x0**9*x1**3
760,5,3,x0**11*x2**7 + 12438 mod 32003*x0**2*x2**10
760,6,3,x0**9*x1**7*x2 + 21942 mod 32003*x0**2*x1**7*x2**7
760,7,3,x1**11 + 1602 mod 32003*x1**9 + 19779 mod 32003*x1**2
760,8,3,x1**14 + 17467 mod 32003*x1**2
760,9,3,x2**12 + 27544 mod 32003*x2**8
761,0,5,x0**11*x1**2*x2**4*x3**3 + 8312 mod 32003*x0*x2**2*x3**4
761,1,5,x0**10*x4**8 + 1305 mod 32003*x4**7 + 9674 mod 32003*x0**3*x4**3
761,2,5,x0**3*x1**3*x2**9 + 5610 mod 32003*x0**5*x1**4 + 29750 mod 32003*x1*x2**2
761,3,5,x0**2*x1**3*x2**9*x3*x4**2 + 5875 mod 32003*x2**7*x3**7*x4**3 + 22196 mod 32003*x0**3*x1*x2**2*x3 + 1075 mod 32003*x0*x1*x2*x4**2
761,4,5,x0**6*x1**3*x2 + 31930 mod 32003*x2
761,5,5,x0**2*x1**2*x2**2*x3*x4**12 + 16752 mod 32003*x0**2*x1**6*x2**5*x3**4
761,6,5,x2**3 + 60 mod 32003*x2
761,7,5,x3**17 + 46 mod 32003*x3**10
761,8,5,x3**17 + 10889 mod 32003*x3**16 + 25167 mod 32003*x3**4
761,9,5,x4**17 + 20412 mod 32003*x4**6
762,0,3,x0**4*x1**8 + 21267 mod 32003*x0**4*x1**2
762,1,3,x0**9*x1**3 + 13215 mod 32003*x0**5*x1**6
762,2,3,x0**12 + 27858 mod 32003*x0**3
762,3,3,x0**16 + 21435 mod 32003*x0**12 + 19160 mod 32003*x0**9
762,4,3,x0**5*x1**5*x2**4 + 28410 mod 32003*x0**4*x1**6*x2**3 + 18554 mod 32003*x0**2*x1**8*x2**3
762,5,3,x0**18 + 2013 mod 32003*x0**2
762,6,3,x0**6*x1**10*x2**4 + 4248 mod 32003*x0**7 + 23580 mod 32003*x0*x1**4
762,7,3,x0**9*x2**6 + 14073 mod 32003*x0**8*x2**3
762,8,3,x2**20 + 17224 mod 32003*x2**16 + 9218 mod 32003*x2**7
762,9,3,x0**10*x1**8 + 20110 mod 32003*x0**11*x1**3 + 22368 mod 32003*x0**12
763,0,4,x0**18 + 27077 mod 32003*x0**2*x2**3
763,1,4,x1**3*x2**7*x3**7 + 13289 mod 32003*x2**2*x3**2
763,2,4,x0**10*x1**5 + 5449 mod 32003*x0**3*x1**7
763,3,4,x2**12 + 31622 mod 32003*x2
763,4,4,x1**13 + 31698 mod 32003*x1
763,5,4,x3**14 + 9108 mod 32003*x2**12
763,6,4,x3**17 + 29653 mod 32003*x3**14
763,7,4,x0**8*x3**3 + 29202 mod 32003*x0**5*x3**3
763,8,4,x1**9*x2**4 + 18726 mod 32003*x1**2
763,9,4,x2**11 + 17559 mod 32003*x0**3*x2**5
764,0,5,x1*x2**3*x3**4*x4**7 + 1992 mod 32003*x1*x2**3*x4**2 + 11176 mod 32003*x0*x1*x2*x3 + 21796 mod 32003*x1*x2*x4
764,1,5,x0**16 + 5612 mod 32003*x0**14
764,2,5,x2**15*x4**3 + 18357 mod 32003*x2**7
764,3,5,x0**2*x1*x2**7*x3**4*x4**3 + 26395 mod 32003*x0**2*x2*x3**2
764,4,5,x1*x3**11 + 8670 mod 32003*x1
764,5,5,x1**4*x2**11 + 1695 mod 32003*x1**5*x4**6 + 11033 mod 32003*x4**8
764,6,5,x0*x1**2*x4**2 + 16419 mod 32003*x2**2*x4
764,7,5,x3**17 + 27769 mod 32003*x3**3
764,8,5,x1**8*x2**8*x3**4 + 31295 mod 32003*x1**10*x2**8*x3
764,9,5,x1**14*x2**3*x3**3 + 29710 mod 32003*x2**4 + 5703 mod 32003*x1**2*x2
765,0,5,x1**2*x2**13*x3*x4**2 + 3299 mod 32003*x1**14*x2*x4**2
765,1,5,x0**3*x4**4 + 16415 mod 32003*x0**6 + 5806 mod 32003*x0**3 + 24031 mod 32003*x4
765,2,5,x2**14*x4**6 + 783 mod 32003*x0**3*x2
765,3,5,x0*x1**2 + 8326 mod 32003*x0*x2*x3
765,4,5,x1**12 + 11387 mod 32003*x1**5
765,5,5,x4**12 + 7311 mod 32003*x4**2
765,6,5,x3**15 + 16736 mod 32003*x3**7
765,7,5,x1**5*x2**15 + 13466 mod 32003*x1**3*x2**2
765,8,5,x0**13 + 28907 mod 32003*x0**6*x2**5
765,9,5,x0*x1**6*x3**10*x4**2 + 30118 mod 32003*x0**5*x3**4*x4**7 + 10007 mod 32003*x0**3*x1**2*x2*x3*x4**9
766,0,4,x0**6*x3**13 + 7810 mod 32003*x0**2
766,1,4,x0**14*x2**3 + 20681 mod 32003*x0**2*x2**11
766,2,4,x2**8 + 7009 mod 32003*x2
766,3,4,x0**3*x1**2*x3**5 + 9812 mod 32003*x3**5
766,4,4,x0**2*x1*x2**10*x3**3 + 9819 mod 32003*x1**2
766,5,4,x1*x2**5*x3**2 + 1760 mod 32003*x1*x2**2*x3**2
766,6,4,x1**12 + 18823 mod 32003*x1**4
766,7,4,x2**5*x3**7 + 22429 mod 32003*x3
766,8,4,x1**4*x2**14*x3**2 + 21823 mod 32003*x2**13*x3**4
766,9,4,x2**10 + 24352 mod 32003*x2**6
767,0,4,x2**15 + 28292 mod 32003*x2**3 + 31105 mod 32003*x2**2
767,1,4,x0**4*x1**9*x2**2*x3 + 24199 mod 32003*x2
767,2,4,x1**18 + 7376 mod 32003*x1**11
767,3,4,x0**6*x1**6*x3 + 25384 mod 32003*x0*x1 + 19623 mod 32003*x1*x3
767,4,4,x0**8*x3**8 + 3028 mod 32003*x0**5*x3**8
767,5,4,x1**4*x2**6*x3**6 + 11941 mod 32003*x0*x1*x2**3*x3**2
767,6,4,x0**2*x2**3*x3 + 23110 mod 32003*x2**2
767,7,4,x3**15 + 3929 mod 32003*x3**14 + 490 mod 32003*x3**8
767,8,4,x0*x1**5*x3**5 + 28711 mod 32003*x0**3*x1*x3**7 + 22461 mod 32003*x0**3*x1**3*x3**3
767,9,4,x1**20 + 26622 mod 32003*x1
768,0,5,x0**17 + 14496 mod 32003*x0**6
768,1,5,x0**2*x2*x3**8 + 13089 mod 32003*x0*x2*x3**8
768,2,5,x2**6*x3*x4**3 + 27443 mod 32003*x2**3*x3**3
768,3,5,x0**4*x1**11 + 14747 mod 32003*x1*x3
768,4,5,x1**8*x2**5*x3**2*x4 + 16690 mod 32003*x1*x2*x3**2
768,5,5,x0*x1**2*x3*x4 + 28371 mod 32003*x0*x1**2
768,6,5,x2**2*x3**2*x4**5 + 29255 mod 32003*x2*x3*x4**2
768,7,5,x0**19 + 29759 mod 32003*x0**16
768,8,5,x2**7*x3**5 + 10898 mod 32003*x2**5*x3
768,9,5,x0**3*x1**8*x2*x3**7 + 6656 mod 32003*x0**10*x1**3*x2**3
769,0,5,x3**11 + 8333 mod 32003*x3**3
769,1,5,x2**12*x3**3 + 30826 mod 32003*x2*x4
769,2,5,x0**9*x2**5*x3**5 + 18735 mod 32003*x3
769,3,5,x2*x3**6 + 26149 mod 32003*x2
769,4,5,x2**12 + 7935 mod 32003*x2**11
769,5,5,x0**4*x1**6 + 10825 mod 32003*x0**2*x1**5*x2**3 + 27146 mod 32003*x0**4*x2 + 29275 mod 32003*x0*x1
769,6,5,x2**3*x3**5 + 24820 mod 32003*x3
769,7,5,x2**7*x3**11 + 25694 mod 32003*x2**9*x3**5
769,8,5,x0**4*x1**2*x2**8*x3**4*x4**2 + 9990 mod 32003*x2**3*x4**3 + 4217 mod 32003*x1*x2*x4**3
769,9,5,x0**6*x1**5*x2*x4**2 + 13771 mod 32003*x0**5*x1**3*x2**3*x3
770,0,5,x0*x1**4*x2*x3**2*x4**4 + 1209 mod 32003*x1*x2**2*x3**6*x4
770,1,5,x0**3*x3**9 + 16220 mod 32003*x0**2*x3**2
770,2,5,x1**5*x2**9*x3 + 26037 mod 32003*x1**3*x2*x3*x4
770,3,5,x1**11*x4 + 18776 mod 32003*x4**10
770,4,5,x0**7*x3*x4**7 + 20665 mod 32003*x0**2*x4
770,5,5,x0**2*x1**5*x2*x3**4*x4**3 + 31929 mod 32003*x0*x1**4*x2**2*x3**2*x4
770,6,5,x0**6*x2**7 + 20712 mod 32003*x0**6*x2**3
770,7,5,x0**11 + 16105 mod 32003*x2**5*x3**2
770,8,5,x3**8*x4**3 + 27713 mod 32003*x3**2
770,9,5,x0*x1**3*x4 + 12891 mod 32003*x0*x2**3*x4
771,0,3,x0**14*x1**6 + 23146 mod 32003*x1**3
771,1,3,x1**10 + 18714 mod 32003*x1**9 + 17611 mod 32003*x1**3
771,2,3,x0**2*x1**7*x2**2 + 12511 mod 32003*x0*x1**2*x2**7
771,3,3,x1**15 + 21668 mod 32003*x1**11 + 31702 mod 32003*x1**2
771,4,3,x0**2*x1**8 + 28130 mod 32003*x0**4*x1**5 + 14340 mod 32003*x1**3
771,5,3,x0**4*x1**11*x2 + 2429 mod 32003*x0**4*x1*x2
771,6,3,x0**15 + 25763 mod 32003*x0**9*x2**2
771,7,3,x0**7*x1**6*x2**5 + 20635 mod 32003*x0**4*x1**6*x2**5 + 20477 mod 32003*x0**2*x1**4*x2**9 + 18483 mod 32003*x1*x2
771,8,3,x1*x2**4 + 12358 mod 32003*x1*x2**2
771,9,3,x2**12 + 29379 mod 32003*x0*x1**2*x2**5
772,0,5,x2**7*x3**5 + 5399 mod 32003*x2**7*x3**4
772,1,5,x3**17*x4**2 + 7726 mod 32003*x0**3*x3**5*x4**8 + 21537 mod 32003*x0**2*x3**7*x4**3
772,2,5,x0*x1**6*x2**2*x3**6*x4**5 + 24061 mod 32003*x0**2*x4**4
772,3,5,x0**4*x1**2*x2*x4**11 + 14303 mod 32003*x0
772,4,5,x0**5*x2**10 + 26932 mod 32003*x2**4
772,5,5,x0*x2**10*x4 + 6884 mod 32003*x0**7*x2*x4**2
772,6,5,x0**10 + 4895 mod 32003*x0
772,7,5,x0**2*x4 + 20806 mod 32003*x2
772,8,5,x0*x2**3*x3**4*x4 + 28785 mod 32003*x0**3*x2**2*x4**3 + 31532 mod 32003*x0*x2*x3
772,9,5,x3**14 + 8787 mod 32003*x3**3 + 1604 mod 32003*x3**2
773,0,3,x1*x2**11 + 5485 mod 32003*x1**2*x2**4
773,1,3,x2**14 + 7329 mod 32003*x2**5 + 6157 mod 32003*x1**2*x2
773,2,3,x0**6
773,3,3,x2**4 + 23597 mod 32003*x2**2
773,4,3,x0**14 + 9787 mod 32003*x0**5
773,5,3,x0**5 + 31162 mod 32003*x0*x2
773,6,3,x2**9 + 10022 mod 32003*x1**4 + 5820 mod 32003*x1
773,7,3,x1**16*x2**4 + 13101 mod 32003*x0**4*x1*x2
773,8,3,x0**7*x1**2*x2**5 + 10490 mod 32003*x0*x1*x2**7
773,9,3,x0**7*x2**13 + 11451 mod 32003*x0**3*x1**3*x2**5
774,0,3,x1**7*x2**5 + 15305 mod 32003*x1*x2
774,1,3,x0**4*x2**6 + 17880 mod 32003*x0**4*x2**3 + 3701 mod 32003*x0**4
774,2,3,x1**16 + 31683 mod 32003*x1**9
774,3,3,x0**18*x2 + 25115 mod 32003*x0**11*x2**5 + 16332 mod 32003*x0
774,4,3,x0**2*x1**8*x2 + 17146 mod 32003*x0**5*x1*x2
774,5,3,x1**8*x2**7 + 18981 mod 32003*x1
